"TF" "Target" "Score" "Likelihood"
"MEIS1" "GAB1" "0.637727050304965" "0.0079920079920079"
"MEIS1" "LAMA4" "0.695604846083836" "0.0719280719280719"
"MEIS1" "MACF1" "0.560454414689838" "0.0009990009990009"
"MEIS1" "GCOM1" "0.606898000007193" "0.0009990009990009"
"MEIS1" "GIPC2" "0.568497796237314" "0.001998001998002"
"MEIS1" "MYOF" "-0.575904106029373" "0.001998001998002"
"MEIS1" "GRAP" "0.584330112447369" "0.047952047952048"
"MEIS1" "PDE1C" "0.681119889125221" "0.032967032967033"
"MEIS1" "SHE" "0.633770709016486" "0.0089910089910089"
"MEIS1" "IRAK1" "-0.638303716800335" "0.0079920079920079"
"MEIS1" "EGFL8" "0.618228972879026" "0.124875124875125"
"MEIS1" "PIP4K2B" "0.63639584145596" "0.0009990009990009"
"NFAT5" "VPS13D" "0.582770226927568" "0.023976023976024"
"GATA2" "SMAD6" "0.653397686949028" "0.02997002997003"
"GATA2" "SHE" "0.681090394176684" "0.136863136863137"
"GATA2" "CTDSP2" "0.604796395217638" "0.0539460539460539"
"KLF7" "WWC3" "0.531482252576805" "0.0009990009990009"
"KLF7" "ADD1" "0.738434196010592" "0.0529470529470529"
"KLF7" "TIMP3" "0.698270459831411" "0.0069930069930069"
"KLF7" "CHST3" "0.739368374909059" "0.0589410589410589"
"KLF7" "SH3BP4" "0.71731919061069" "0.103896103896104"
"KLF7" "MPP3" "0.758635069446822" "0.015984015984016"
"KLF7" "P2RY6" "-0.546799120349012" "0.0639360639360639"
"KLF7" "TRAIP" "-0.569088027647522" "0.010989010989011"
"NR4A1" "ZFP36L1" "0.613790290329787" "0.002997002997003"
"JUNB" "PTCH2" "0.687680186838554" "0.002997002997003"
"JUNB" "SEMA4A" "0.790262962461804" "0.0059940059940059"
"JUNB" "RPL32P3" "-0.753877253763331" "0.0979020979020979"
"GLI1" "MYOZ3" "0.626828605275965" "0.013986013986014"
"TBX2" "SYNGR1" "0.568129421422038" "0.0059940059940059"
"TBX2" "EFS" "0.556437291700665" "0.001998001998002"
"TBX2" "RASL12" "0.804103842546029" "0.044955044955045"
"TBX2" "SMAD6" "0.63808228973721" "0.0009990009990009"
"TBX2" "RPS8" "-0.533238920880291" "0.0009990009990009"
"TBX2" "SULT1A2" "0.543986686849303" "0.0059940059940059"
"NR4A2" "IL10" "0.583889538048552" "0.011988011988012"
"FOXA2" "KIFC3" "0.557310771838397" "0.15984015984016"
"FOXA2" "PIK3R1" "-0.533502515948661" "0.0079920079920079"
"FOXA2" "SLC34A2" "0.538009231849124" "0.001998001998002"
"FOXA2" "DDIT4" "-0.585374590064124" "0.0769230769230769"
"FOXA2" "TRIM8" "0.600106200362083" "0.004995004995005"
"LEF1" "MLPH" "-0.562572270019281" "0.018981018981019"
"LEF1" "CCR7" "0.55091354159255" "0.001998001998002"
"LEF1" "IGFBP7" "0.536695663840027" "0.015984015984016"
"TFAP2A" "MT3" "0.533925505643623" "0.034965034965035"
"TFAP2A" "TNS4" "0.589144563399441" "0.002997002997003"
"TFAP2A" "GLB1L" "0.618581017192642" "0.046953046953047"
"TFAP2A" "WNK2" "0.771997796253758" "0.003996003996004"
"TFAP2A" "MB" "0.723412990981064" "0.001998001998002"
"HOXA6" "ANXA9" "0.568069621712757" "0.0769230769230769"
"HOXA6" "MIR938" "-0.550225506380348" "0.0009990009990009"
"TBX5" "PCDHGA2" "0.64819374107791" "0.0099900099900099"
"TBX5" "GAB1" "0.688481336397794" "0.002997002997003"
"TBX5" "PDZRN3" "0.723516070725947" "0.0729270729270729"
"TBX5" "PLCG1" "0.74247457882254" "0.031968031968032"
"TBX5" "MACF1" "0.647051517597128" "0.002997002997003"
"TBX5" "COX4I2" "0.575418196775613" "0.101898101898102"
"TBX5" "BCAS3" "0.554326781443596" "0.004995004995005"
"TBX5" "DST" "0.650936833912278" "0.001998001998002"
"TBX5" "PTH1R" "0.749722815258885" "0.293706293706294"
"TBX5" "IP6K3" "0.611525462988811" "0.002997002997003"
"TBX5" "ADARB1" "0.665810696524129" "0.0069930069930069"
"TBX5" "RYR2" "0.617725486715576" "0.0099900099900099"
"TBX5" "GPR20" "0.628946065069736" "0.0759240759240759"
"TBX5" "PCDHGA1" "0.604547358722157" "0.020979020979021"
"TBX5" "NEURL1B" "0.550055855476603" "0.0009990009990009"
"TBX5" "PCDHGA5" "0.652008696359294" "0.003996003996004"
"TBX5" "PCDHGA6" "0.686077342830643" "0.0009990009990009"
"TBX5" "PCDHGA8" "0.678284857771956" "0.0059940059940059"
"TBX5" "PCDHGA10" "0.627059684463652" "0.0009990009990009"
"TBX5" "PCDHGB2" "0.684196889018391" "0.105894105894106"
"TBX5" "PCDHGB4" "0.652464319571187" "0.011988011988012"
"TBX5" "PCDHGB7" "0.655215569709975" "0.013986013986014"
"TBX5" "PCDHGB1" "0.538130391344228" "0.0059940059940059"
"TBX5" "PCDHGA9" "0.732038154823871" "0.0609390609390609"
"TBX5" "PCDHGB3" "0.675219893551022" "0.001998001998002"
"TBX5" "PCDHGA4" "0.693380996365697" "0.034965034965035"
"TBX5" "LIX1L" "0.550556388273067" "0.0009990009990009"
"TBX5" "PCDHGB5" "0.656911775343937" "0.041958041958042"
"NFATC1" "SAMD4A" "0.773287877386099" "0.003996003996004"
"NFATC1" "DGKD" "0.742395249781723" "0.0009990009990009"
"NFATC1" "MYH9" "0.626816029099698" "0.004995004995005"
"NFATC1" "GNPTAB" "-0.555882550319976" "0.002997002997003"
"NFATC1" "LRRC32" "0.712014506123525" "0.004995004995005"
"NFATC1" "ZFP36L2" "0.547228062464706" "0.020979020979021"
"NFATC1" "CCDC51" "-0.627225809245725" "0.0059940059940059"
"NFATC1" "PDIK1L" "-0.777436275325342" "0.015984015984016"
"NFATC1" "THBD" "0.761344691707711" "0.018981018981019"
"NFATC1" "ZFP36L1" "0.743657120050558" "0.01998001998002"
"IRF6" "B9D2" "0.611328461460355" "0.228771228771229"
"BHLHE41" "ASAH1" "0.664217925474268" "0.0009990009990009"
"BHLHE41" "G6PC3" "0.62326310050492" "0.0669330669330669"
"FLI1" "STK10" "0.534925842320002" "0.002997002997003"
"FLI1" "FSCN1" "0.751205730518387" "0.778221778221778"
"FLI1" "ARHGAP4" "0.542209352259781" "0.051948051948052"
"FLI1" "SMAD7" "0.546104217426118" "0.0079920079920079"
"FLI1" "RASIP1" "0.568385542467735" "0.0009990009990009"
"FLI1" "PCDH12" "0.664710319632217" "0.051948051948052"
"FLI1" "PXDN" "0.581539417618392" "0.0079920079920079"
"FLI1" "CBLC" "-0.536731273542092" "0.017982017982018"
"FLI1" "DNAJC18" "0.562282995646946" "0.0009990009990009"
"FLI1" "MMRN2" "0.735596876832289" "0.040959040959041"
"MECP2" "WASF2" "0.662801067149625" "0.0059940059940059"
"MECP2" "PRDX3" "-0.651392993066781" "0.015984015984016"
"TFAP2C" "TRAF4" "0.623320496828311" "0.0009990009990009"
"TFAP2C" "LAD1" "0.544629393031201" "0.0009990009990009"
"TFAP2C" "RCSD1" "-0.565104246893252" "0.210789210789211"
"TFAP2C" "MUC21" "0.556412901477846" "0.010989010989011"
"ZNF513" "MPG" "0.549508054918996" "0.001998001998002"
"ZNF513" "IFRD2" "0.587325188859403" "0.004995004995005"
"E2F3" "PDK2" "-0.606982370772738" "0.001998001998002"
"E2F3" "PLEKHA5" "-0.650269725103616" "0.013986013986014"
"E2F3" "NTHL1" "-0.733917116158339" "0.0729270729270729"
"E2F3" "DSE" "0.583316714492181" "0.001998001998002"
"E2F3" "SSR3" "0.564010585472823" "0.0009990009990009"
"E2F3" "C2orf42" "-0.546978663949704" "0.010989010989011"
"E2F3" "RHBDF2" "0.620556968266461" "0.004995004995005"
"E2F3" "LSP1" "0.592375069513623" "0.002997002997003"
"E2F3" "GCOM1" "-0.642928711682908" "0.002997002997003"
"E2F3" "MYO1F" "0.611323274810093" "0.003996003996004"
"E2F3" "C11orf52" "-0.544021133840741" "0.0009990009990009"
"E2F3" "ITLN2" "-0.708309610001297" "0.108891108891109"
"E2F3" "MYOZ3" "-0.611209425213562" "0.0009990009990009"
"E2F3" "IRS1" "-0.61206604246555" "0.003996003996004"
"E2F3" "C3AR1" "0.621026995487853" "0.012987012987013"
"E2F3" "SLC8A1" "0.57451132203952" "0.001998001998002"
"E2F3" "FAM47E" "-0.544881588728296" "0.0009990009990009"
"E2F3" "MPEG1" "0.55313876686452" "0.0009990009990009"
"E2F3" "AIF1" "0.658503429662488" "0.0009990009990009"
"E2F3" "GPSM3" "0.654966896738332" "0.032967032967033"
"KLF16" "MAP2K3" "0.847648135895045" "0.0009990009990009"
"KLF16" "BCAR1" "0.688753295702328" "0.0089910089910089"
"KLF16" "RELT" "0.777536439881937" "0.048951048951049"
"KLF16" "SMARCA2" "-0.655389538214021" "0.0949050949050949"
"KLF16" "ELL" "0.770247652683797" "0.0009990009990009"
"KLF16" "GSK3A" "0.639102719479212" "0.028971028971029"
"KLF16" "VASP" "0.679922989000258" "0.032967032967033"
"KLF16" "CDC42EP1" "0.795852334122378" "0.352647352647353"
"KLF16" "ZSWIM4" "0.640809339221456" "0.0069930069930069"
"KLF16" "MYBPC3" "0.605976385854672" "0.01998001998002"
"KLF16" "FPGS" "0.659961992419525" "0.0009990009990009"
"KLF16" "ARMC5" "0.710929994555692" "0.0069930069930069"
"KLF16" "PIK3R1" "-0.599611815725949" "0.013986013986014"
"KLF16" "NFKBIE" "0.754196976226895" "0.002997002997003"
"KLF16" "CABLES2" "0.631533298238289" "0.047952047952048"
"KLF16" "RALGDS" "0.826158368709486" "0.0059940059940059"
"KLF16" "KLHL21" "0.647378060296813" "0.158841158841159"
"KLF16" "DUSP7" "0.590552323212821" "0.001998001998002"
"KLF16" "VASN" "0.705411514845236" "0.0739260739260739"
"KLF16" "PTP4A3" "0.686297502863453" "0.0059940059940059"
"KLF16" "STK40" "0.857323351143775" "0.218781218781219"
"KLF16" "PIM3" "0.770735812655548" "0.004995004995005"
"TEAD3" "ST3GAL6" "-0.565608382565525" "0.0009990009990009"
"TEAD3" "PLXNA2" "0.774521204241368" "0.507492507492508"
"TEAD3" "TINAGL1" "0.612569462838213" "0.0009990009990009"
"TEAD3" "BCL2L1" "0.696935249126316" "0.003996003996004"
"TEAD3" "POFUT2" "0.701263600134092" "0.217782217782218"
"TEAD3" "NPY6R" "-0.560175794847141" "0.0009990009990009"
"LHX9" "KALRN" "-0.604147978007397" "0.011988011988012"
"LHX9" "HTRA4" "0.601700554249201" "0.0009990009990009"
"LHX9" "GPRIN3" "0.640509780700122" "0.001998001998002"
"LHX9" "INPP5B" "0.614805681614175" "0.291708291708292"
"MSX1" "GNAT1" "0.631035914989864" "0.0769230769230769"
"MSX1" "SLC25A47" "0.556082671520721" "0.0089910089910089"
"MSX1" "SHC1" "0.657404099842177" "0.003996003996004"
"MSX1" "S100A16" "0.60703919649444" "0.002997002997003"
"MSX1" "AKAP2" "0.634534399399354" "0.0009990009990009"
"FOXF2" "INPP5A" "0.678904790593961" "0.0559440559440559"
"FOXF2" "RBFOX2" "0.670767802305744" "0.0099900099900099"
"FOXF2" "WFS1" "0.591380582975969" "0.0069930069930069"
"FOXF2" "CDKN1C" "0.598227432845686" "0.0099900099900099"
"FOXF2" "DST" "0.642912124169279" "0.0069930069930069"
"FOXF2" "MYOZ3" "0.594598079550096" "0.001998001998002"
"FOXF2" "GRK5" "0.685839779735099" "0.011988011988012"
"BCL6" "SLCO4A1" "0.813716529594585" "0.021978021978022"
"BCL6" "NDRG1" "0.618191065036329" "0.001998001998002"
"BCL6" "MED26" "0.639322075844772" "0.001998001998002"
"BCL6" "IL1R2" "0.796052581373239" "0.0839160839160839"
"BCL6" "RND3" "0.759765167503302" "0.037962037962038"
"BCL6" "ESYT2" "0.783061079706924" "0.0069930069930069"
"BCL6" "MT2A" "0.843245335472682" "0.004995004995005"
"BCL6" "HIP1R" "0.5463885259835" "0.010989010989011"
"BCL6" "TACC2" "0.624099085594398" "0.002997002997003"
"BCL6" "PRPS1" "0.684450316953829" "0.0939060939060939"
"BCL6" "TACC1" "0.730334814194268" "0.0009990009990009"
"BCL6" "MT1E" "0.743774211302058" "0.0009990009990009"
"BCL6" "CHRNB1" "-0.649249664253153" "0.0009990009990009"
"BCL6" "PFKFB3" "0.783334539063408" "0.38961038961039"
"BCL6" "BCL2L1" "0.681863396376189" "0.001998001998002"
"BCL6" "SPSB1" "0.767603321684958" "0.011988011988012"
"BCL6" "APOLD1" "0.781510992900033" "0.004995004995005"
"BCL6" "CDC42EP4" "0.79428591553383" "0.292707292707293"
"BCL6" "TOB2" "0.611676748166633" "0.0009990009990009"
"BCL6" "SNRNP35" "-0.533870042772154" "0.0009990009990009"
"BCL6" "TMC3" "-0.54371585739446" "0.001998001998002"
"BCL6" "NIF3L1" "-0.640449138208453" "0.003996003996004"
"BCL6" "MT1A" "0.835951467085552" "0.018981018981019"
"BCL6" "MT1M" "0.862329837636191" "0.0089910089910089"
"BCL6" "LOC100131635" "0.728193475983313" "0.893106893106893"
"BCL6" "MT1JP" "0.809456904179737" "0.0059940059940059"
"JUND" "PAF1" "0.822950759300866" "0.162837162837163"
"JUND" "MED29" "0.632669568167587" "0.028971028971029"
"JUND" "CCNK" "0.756550296846589" "0.0099900099900099"
"JUND" "PLEKHG2" "0.770705694761016" "0.001998001998002"
"JUND" "GADD45B" "0.88721971242512" "0.001998001998002"
"JUND" "HCFC1R1" "0.587838479173951" "0.001998001998002"
"JUND" "MED26" "0.730940356499191" "0.03996003996004"
"JUND" "HBEGF" "0.820121637316279" "0.01998001998002"
"JUND" "MYOT" "-0.666474735322821" "0.014985014985015"
"JUND" "SLC35E1" "0.531719185217545" "0.004995004995005"
"JUND" "ZFP36" "0.898600913481224" "0.023976023976024"
"JUND" "ZSWIM4" "0.714884407388586" "0.0689310689310689"
"JUND" "C1QTNF6" "-0.598979511546705" "0.003996003996004"
"JUND" "LRRC32" "0.685859818628289" "0.002997002997003"
"JUND" "TOB1" "0.530417899188715" "0.0009990009990009"
"JUND" "DYRK3" "0.847916098886394" "0.004995004995005"
"JUND" "UBC" "0.779277438273042" "0.002997002997003"
"JUND" "HSPB8" "0.750175103769441" "0.002997002997003"
"JUND" "LMNA" "0.899118108138519" "0.204795204795205"
"JUND" "CHCHD4" "0.604636840357887" "0.0009990009990009"
"JUND" "SERTAD3" "0.788460471902824" "0.041958041958042"
"JUND" "P2RY2" "0.583914690999709" "0.0009990009990009"
"JUND" "THBD" "0.73682550629707" "0.0009990009990009"
"JUND" "ZFP36L1" "0.751021446455276" "0.051948051948052"
"JUND" "CLDN4" "0.703634489218522" "0.0099900099900099"
"JUND" "SEMA4A" "0.765578773221467" "0.002997002997003"
"JUND" "MIR27A" "0.724656725822227" "0.0009990009990009"
"JUND" "MIR3945" "0.614407513190297" "0.004995004995005"
"JUND" "CWC25" "0.825053677343427" "0.004995004995005"
"JUND" "MIR24-2" "0.695604785306962" "0.228771228771229"
"NR2C2" "SH3GL1" "-0.544322348820715" "0.0009990009990009"
"NR2C2" "SYS1" "-0.551697467047825" "0.0009990009990009"
"GATA6" "PLEKHG6" "0.656028824283026" "0.011988011988012"
"GATA6" "SEMA3B" "0.573069113808434" "0.0009990009990009"
"GATA6" "ST3GAL6" "-0.570910420732664" "0.001998001998002"
"GATA6" "ABLIM1" "0.576940122203242" "0.001998001998002"
"GATA6" "MYOT" "-0.547013735405684" "0.0009990009990009"
"GATA6" "CCR2" "-0.540616672000696" "0.0009990009990009"
"GATA6" "TNKS1BP1" "0.658176047414606" "0.0009990009990009"
"GATA6" "HOMER1" "0.570821400296955" "0.004995004995005"
"GATA6" "TMEM88" "0.733616133870836" "0.015984015984016"
"GATA6" "C3orf36" "0.715477295239567" "0.853146853146853"
"GATA6" "MIR2355" "0.551985841482902" "0.003996003996004"
"BACH2" "TMOD1" "0.70017432249325" "0.37962037962038"
"BACH2" "G6PC3" "-0.537872459392875" "0.004995004995005"
"BACH2" "ABLIM2" "0.538647143389719" "0.050949050949051"
"BACH2" "ADARB1" "0.582368162795904" "0.002997002997003"
"BACH2" "GRK5" "0.626339634373739" "0.0099900099900099"
"ZNF524" "PGPEP1" "0.568152622716363" "0.018981018981019"
"ZNF524" "PIP5KL1" "0.553233867859783" "0.045954045954046"
"NFKB2" "RRAD" "0.843844381481294" "0.0789210789210789"
"NFKB2" "LIMK2" "0.738034936167723" "0.0099900099900099"
"NFKB2" "CSF1" "0.799701357692633" "0.0569430569430569"
"MLX" "NUCB1" "0.614231446615609" "0.002997002997003"
"ATF2" "QKI" "0.573910975443843" "0.002997002997003"
"ATF2" "BTG1" "0.555792275955795" "0.010989010989011"
"USF2" "CAPZB" "0.559400558669783" "0.001998001998002"
"USF2" "RAC2" "0.572100296894161" "0.0009990009990009"
"USF2" "CHIT1" "0.583564691860642" "0.051948051948052"
"USF2" "TMBIM1" "0.577583057952196" "0.0009990009990009"
"USF2" "G6PC3" "0.62138651284087" "0.047952047952048"
"USF2" "PI4K2A" "0.713034568804757" "0.0869130869130869"
"USF2" "MRAS" "0.653646269901942" "0.268731268731269"
"USF2" "LRPAP1" "0.687751776925338" "0.0689310689310689"
"USF2" "BRI3" "0.77825500012799" "0.887112887112887"
"USF2" "PCBP1" "0.605294882349675" "0.0099900099900099"
"USF2" "GM2A" "0.765921693599548" "0.03996003996004"
"PLAG1" "NTHL1" "0.691897274467605" "0.0099900099900099"
"PLAG1" "CDC6" "-0.582143548552284" "0.136863136863137"
"PLAG1" "KLHL24" "0.648967262953097" "0.0979020979020979"
"PLAG1" "LOXL2" "-0.577997447113923" "0.0009990009990009"
"PLAG1" "ESPL1" "-0.575691722908883" "0.0009990009990009"
"PLAG1" "TAF8" "0.592747659918117" "0.022977022977023"
"PLAG1" "GCOM1" "0.643020829275456" "0.014985014985015"
"PLAG1" "ADHFE1" "0.65510921738113" "0.020979020979021"
"PLAG1" "ANKDD1A" "-0.564563998992707" "0.0079920079920079"
"PLAG1" "MORN4" "0.622124847014736" "0.002997002997003"
"PLAG1" "RRS1" "-0.629848075457955" "0.0009990009990009"
"PLAG1" "AFMID" "0.537426692653576" "0.313686313686314"
"PLAG1" "SULT1A2" "0.571246665588036" "0.0679320679320679"
"PLAG1" "MPEG1" "-0.537805029433058" "0.004995004995005"
"RFX3" "HHATL" "0.783164267588304" "0.012987012987013"
"RFX3" "RBM24" "0.713731024051187" "0.437562437562438"
"RFX3" "TNS4" "0.582183657638697" "0.003996003996004"
"RFX3" "LRWD1" "0.632505846744369" "0.0009990009990009"
"RFX3" "TTC21A" "0.616381266599858" "0.11988011988012"
"RFX3" "ATG9B" "0.559974925327026" "0.113886113886114"
"RFX3" "MB" "0.725203604418177" "0.0009990009990009"
"RFX3" "RBM20" "0.67941961960073" "0.022977022977023"
"TFAP4" "SIRT4" "0.717351958330921" "0.01998001998002"
"TFAP4" "CARD10" "0.57959368848563" "0.0009990009990009"
"TFAP4" "HDAC10" "0.573308656390539" "0.003996003996004"
"TFAP4" "BMF" "0.630132775953717" "0.001998001998002"
"TFAP4" "LZTS2" "0.563210072658058" "0.010989010989011"
"TFAP4" "DUSP6" "-0.767945481507807" "0.002997002997003"
"TFAP4" "TRIM65" "0.735148159979029" "0.0829170829170829"
"TFAP4" "DYNLT1" "-0.756190083999906" "0.02997002997003"
"TFAP4" "RSPRY1" "-0.577237487542964" "0.0009990009990009"
"TFAP4" "SYTL3" "-0.78844904497643" "0.030969030969031"
"TFAP4" "SMTNL2" "0.638012363609621" "0.166833166833167"
"TFAP4" "SYT15" "0.57613272924853" "0.018981018981019"
"TFAP4" "SARNP" "-0.606140966667655" "0.001998001998002"
"TFAP4" "PRCD" "0.60778287505893" "0.0749250749250749"
"TFAP4" "MT1L" "-0.608338482719977" "0.001998001998002"
"E2F6" "MAD2L1BP" "0.607298533307737" "0.0009990009990009"
"E2F6" "BAG5" "0.748936078191004" "0.002997002997003"
"E2F6" "SLC20A2" "0.642060213421317" "0.041958041958042"
"E2F6" "SPSB1" "0.755842311757632" "0.0009990009990009"
"E2F6" "SPRY4" "0.693089126903938" "0.0009990009990009"
"E2F6" "SNORD83A" "0.546043887938193" "0.0009990009990009"
"E2F6" "IFRD2" "0.619278578671366" "0.0009990009990009"
"ERF" "DUSP3" "0.703562694008597" "0.0009990009990009"
"ERF" "GPS2" "0.550982030265707" "0.0579420579420579"
"ERF" "SHC1" "0.709269336995996" "0.012987012987013"
"ERF" "SERTAD3" "0.786476303650982" "0.025974025974026"
"ERF" "BCL2L1" "0.69065327844922" "0.0009990009990009"
"MAFB" "FNIP2" "0.541247805774268" "0.01998001998002"
"MAFB" "TBXAS1" "0.69485183089409" "0.026973026973027"
"MAFB" "SLC1A3" "0.797209043929259" "0.984015984015984"
"MAFB" "RIN3" "0.659176944433623" "0.103896103896104"
"MAFB" "RASSF4" "0.585498069615815" "0.050949050949051"
"MAFB" "SH3TC1" "0.727709450568314" "0.626373626373626"
"MAFB" "LHFPL2" "0.565549275059993" "0.0059940059940059"
"MAFB" "AP2A2" "0.53136571406184" "0.0859140859140859"
"EBF1" "CACNA2D2" "-0.570086048917776" "0.002997002997003"
"EBF1" "ATP11A" "-0.588123421782982" "0.0009990009990009"
"EBF1" "PPP1R12B" "0.572135367992642" "0.003996003996004"
"EBF1" "CASQ2" "0.561684129245498" "0.0939060939060939"
"EBF1" "FMOD" "0.574980042663311" "0.018981018981019"
"EBF1" "LDB3" "0.606629080872633" "0.326673326673327"
"EBF1" "CALD1" "0.635312278160071" "0.0079920079920079"
"EBF1" "HRC" "0.584064071624175" "0.787212787212787"
"EBF1" "RAB25" "-0.576873673566364" "0.01998001998002"
"EBF1" "COL6A2" "0.683323468077192" "0.124875124875125"
"EBF1" "GDF7" "0.541365187402413" "0.0089910089910089"
"EBF1" "LPP" "0.65838239080117" "0.233766233766234"
"EBF1" "FBXO32" "0.563439161542837" "0.383616383616384"
"EBF1" "PDXK" "-0.650109716150878" "0.250749250749251"
"EBF1" "CYB5A" "-0.530523599887312" "0.001998001998002"
"EBF1" "AGPAT2" "-0.651452976860534" "0.002997002997003"
"EBF1" "ADCY5" "0.616670961034134" "0.0529470529470529"
"EBF1" "SNCG" "0.645555585576046" "0.686313686313686"
"EBF1" "CD248" "0.628378497676802" "0.0589410589410589"
"EBF1" "TMPRSS2" "-0.539901109692583" "0.001998001998002"
"EBF1" "SRL" "0.562440509926" "0.0629370629370629"
"EBF1" "ANXA6" "0.530510499139453" "0.014985014985015"
"EBF1" "PLN" "0.530907959893077" "0.023976023976024"
"STAT4" "TNFRSF1B" "0.754429258551002" "0.685314685314685"
"STAT4" "TRAF1" "0.621848531201434" "0.038961038961039"
"STAT4" "TTC23" "-0.559325275772107" "0.0009990009990009"
"STAT4" "CBLB" "0.725689266701009" "0.03996003996004"
"STAT4" "HAPLN3" "0.734463052442982" "0.0589410589410589"
"STAT4" "SORBS2" "-0.561221083441685" "0.0009990009990009"
"STAT4" "ARHGEF3" "0.566095245455095" "0.012987012987013"
"STAT4" "MORN4" "-0.606244520679048" "0.0009990009990009"
"CREB3L2" "SNRNP200" "0.558520002734495" "0.0709290709290709"
"MEIS3" "THY1" "0.55198740511408" "0.046953046953047"
"PATZ1" "HDAC10" "0.648393029381425" "0.046953046953047"
"PATZ1" "MIR3619" "0.599071520341414" "0.0859140859140859"
"FOXP2" "PLEKHA5" "0.618652812453326" "0.031968031968032"
"ZNF423" "MVP" "-0.631040302789491" "0.0009990009990009"
"ZNF423" "GPR17" "0.570759679321966" "0.0009990009990009"
"ZNF423" "MYO7B" "0.54507038573302" "0.242757242757243"
"ZNF423" "SNCG" "0.548580910394461" "0.0679320679320679"
"ZNF423" "ADARB1" "0.696698780208755" "0.04995004995005"
"ZNF713" "PALMD" "0.532761950961733" "0.001998001998002"
"KLF4" "TRPM5" "0.620533190215531" "0.034965034965035"
"KLF4" "RBM22" "0.600821806604475" "0.001998001998002"
"KLF4" "TULP2" "0.658839881341231" "0.001998001998002"
"KLF4" "DUSP1" "0.828483719026216" "0.003996003996004"
"KLF4" "ZSWIM4" "0.602892871628857" "0.0009990009990009"
"KLF4" "TOB1" "0.651213070170746" "0.284715284715285"
"KLF4" "PLA1A" "0.549349510135141" "0.011988011988012"
"KLF4" "MEPCE" "0.674827060962653" "0.0009990009990009"
"KLF4" "RFT1" "-0.560237296727737" "0.017982017982018"
"KLF4" "CASKIN2" "0.611983429619859" "0.002997002997003"
"KLF4" "TMEM107" "0.574275722237795" "0.002997002997003"
"KLF4" "MIR27A" "0.751061208659279" "0.0009990009990009"
"KLF4" "MIR24-2" "0.667301373753041" "0.0089910089910089"
"ELF4" "STK10" "0.623939674225058" "0.027972027972028"
"ELF4" "GSK3A" "0.581128566231097" "0.003996003996004"
"ELF4" "BCL9L" "0.757090064067391" "0.011988011988012"
"ELF4" "TAPBP" "0.72863849524982" "0.043956043956044"
"EGR2" "ARRDC2" "-0.606267334269081" "0.016983016983017"
"EGR2" "GDF15" "0.644624981627633" "0.038961038961039"
"EGR2" "ZSWIM4" "0.595322951903089" "0.0009990009990009"
"EGR2" "PIK3R1" "-0.549752840967741" "0.002997002997003"
"EGR2" "TRIM52" "-0.668717844502183" "0.003996003996004"
"MAFF" "SERPINB1" "0.869589564726079" "0.0009990009990009"
"MAFF" "ITPKC" "0.849751707881935" "0.012987012987013"
"MAFF" "HCFC1R1" "0.61093571479872" "0.0009990009990009"
"MAFF" "NDRG1" "0.686848355682766" "0.041958041958042"
"MAFF" "C1QTNF6" "-0.61429013260427" "0.011988011988012"
"MAFF" "SLC25A25" "0.928364140336483" "0.0779220779220779"
"MAFF" "BAG3" "0.895368008239755" "0.0679320679320679"
"MAFF" "SAP30BP" "0.851519867284223" "0.018981018981019"
"MAFF" "PLK3" "0.894516966990136" "0.015984015984016"
"MAFF" "ERN1" "0.734745380084028" "0.001998001998002"
"MAFF" "C19orf54" "0.722134178476109" "0.001998001998002"
"MAFF" "BTBD19" "0.85177951721171" "0.022977022977023"
"MAFF" "FLJ42393" "0.654618085260194" "0.012987012987013"
"ELK4" "HS1BP3" "-0.54762150250515" "0.001998001998002"
"RUNX3" "RNF166" "0.684295303729795" "0.606393606393606"
"STAT3" "ST3GAL1" "0.809208855557086" "0.001998001998002"
"STAT3" "SERPINB1" "0.893151504399625" "0.0559440559440559"
"STAT3" "GNA15" "0.76432901849338" "0.0009990009990009"
"STAT3" "FNDC3B" "0.793563543554659" "0.011988011988012"
"STAT3" "IL4R" "0.869586786106462" "0.021978021978022"
"STAT3" "CD59" "0.76263702907358" "0.003996003996004"
"STAT3" "NUP188" "0.835415574272563" "0.014985014985015"
"STAT3" "SLC39A14" "0.7342862745086" "0.0099900099900099"
"STAT3" "MED26" "0.699184447674135" "0.0059940059940059"
"STAT3" "PFDN1" "0.6863570105656" "0.0069930069930069"
"STAT3" "C2orf42" "-0.543949692095424" "0.0009990009990009"
"STAT3" "RHOQ" "0.830429239830627" "0.028971028971029"
"STAT3" "SDC4" "0.811503549430571" "0.23976023976024"
"STAT3" "SDCBP2" "0.606948560730797" "0.048951048951049"
"STAT3" "SLC35E1" "0.554472695543956" "0.0059940059940059"
"STAT3" "LDLR" "0.893941748247193" "0.233766233766234"
"STAT3" "EIF5A" "0.768881929675876" "0.003996003996004"
"STAT3" "PRMT7" "-0.769654763803127" "0.011988011988012"
"STAT3" "C1QTNF6" "-0.661746862286917" "0.018981018981019"
"STAT3" "MICAL2" "0.640427389784303" "0.001998001998002"
"STAT3" "ALPK3" "0.571467760595511" "0.023976023976024"
"STAT3" "FLOT1" "0.791029882650626" "0.23976023976024"
"STAT3" "GPR84" "0.674352863166319" "0.0009990009990009"
"STAT3" "RAB20" "0.741030411988746" "0.043956043956044"
